split,dataset,subtask,set,num_of_retained_feature,num_of_compounds,rmse,r2,mae
1,SurFace1881rdkit200seed0group.csv,Surface,tr,50,1881,0.9219716835182099,0.9791977347162713,0.5561993971214836
1,SurFace1881rdkit200seed0group.csv,Surface,va,50,1881,2.4192372603000596,0.8573804792643388,1.4121427054318503
1,SurFace1881rdkit200seed0group.csv,Surface,te,50,1881,2.5506479954722394,0.8687134009882848,1.431876223201639
2,SurFace1881rdkit200seed0group.csv,Surface,tr,50,1881,0.7698149262710454,0.9856923138586291,0.49947980462022906
2,SurFace1881rdkit200seed0group.csv,Surface,va,50,1881,2.3272970007160674,0.8695389382714137,1.5178062791862692
2,SurFace1881rdkit200seed0group.csv,Surface,te,50,1881,3.3103977325934606,0.7536334290026223,1.7263418095320193
3,SurFace1881rdkit200seed0group.csv,Surface,tr,50,1881,0.7553866383617759,0.9866851107232776,0.474359305645053
3,SurFace1881rdkit200seed0group.csv,Surface,va,50,1881,2.8724419980005322,0.7873483803553211,1.7506980025805885
3,SurFace1881rdkit200seed0group.csv,Surface,te,50,1881,2.438796206110117,0.8331620415207335,1.5266597023777178
4,SurFace1881rdkit200seed0group.csv,Surface,tr,50,1881,0.7590901155496277,0.9857050860129359,0.48648570566404115
4,SurFace1881rdkit200seed0group.csv,Surface,va,50,1881,2.9737412653795094,0.8156372217887771,1.7470075608330704
4,SurFace1881rdkit200seed0group.csv,Surface,te,50,1881,2.6207864163701817,0.8553152016820423,1.5700591541135367
5,SurFace1881rdkit200seed0group.csv,Surface,tr,50,1881,0.7758561566130117,0.9857803905848339,0.4932935723148845
5,SurFace1881rdkit200seed0group.csv,Surface,va,50,1881,2.9115618799134886,0.7848574646949398,1.5168126707108658
5,SurFace1881rdkit200seed0group.csv,Surface,te,50,1881,2.687015446379526,0.8160733665944302,1.5343841320800957
6,SurFace1881rdkit200seed0group.csv,Surface,tr,50,1881,0.7876345673696179,0.9852002060009889,0.4747180602990759
6,SurFace1881rdkit200seed0group.csv,Surface,va,50,1881,2.6841888078898894,0.7989280725990126,1.585586143608804
6,SurFace1881rdkit200seed0group.csv,Surface,te,50,1881,2.416333809271189,0.8727520556855005,1.506393742213657
7,SurFace1881rdkit200seed0group.csv,Surface,tr,50,1881,0.8111828506297317,0.984741744004364,0.4904985640458412
7,SurFace1881rdkit200seed0group.csv,Surface,va,50,1881,2.0692372856230747,0.878505570927972,1.385530599431325
7,SurFace1881rdkit200seed0group.csv,Surface,te,50,1881,2.3006423275896895,0.8549790182576338,1.6002918059023696
8,SurFace1881rdkit200seed0group.csv,Surface,tr,50,1881,1.1953709257975367,0.9653890025858198,0.6873520325566741
8,SurFace1881rdkit200seed0group.csv,Surface,va,50,1881,2.4438297054243048,0.8625258133017268,1.4996248412707618
8,SurFace1881rdkit200seed0group.csv,Surface,te,50,1881,2.6570976181001744,0.8400817402684508,1.6749534618534294
9,SurFace1881rdkit200seed0group.csv,Surface,tr,50,1881,0.7227708259459122,0.9875341937463519,0.4780049331703992
9,SurFace1881rdkit200seed0group.csv,Surface,va,50,1881,3.406116575542017,0.740152408713741,1.7619336075611576
9,SurFace1881rdkit200seed0group.csv,Surface,te,50,1881,2.128637047050045,0.8787794072619364,1.3384320323696124
10,SurFace1881rdkit200seed0group.csv,Surface,tr,50,1881,0.8195525372990622,0.9841716993038035,0.49382873573661595
10,SurFace1881rdkit200seed0group.csv,Surface,va,50,1881,2.443236353713057,0.82557246385432,1.462727045003893
10,SurFace1881rdkit200seed0group.csv,Surface,te,50,1881,2.49617023902248,0.8547871461778137,1.5238949021871924
